payment_id,order_id,gross_amount,fee,tax,net_amount,captured_at,method,currency,settlement_id,international,source_currency,fx_rate
pay_000428,ord_000429,5324.00,47.92,8.63,5267.45,2026-07-24T22:03:00+05:30,debit_card,INR,setl_000434,false,,
pay_004198,ord_004199,850.00,3.40,0.61,845.99,2026-07-30T10:31:00+05:30,debit_card,INR,setl_004200,false,,
pay_006802,ord_006803,510.00,10.20,1.84,497.96,2026-07-30T15:30:00+05:30,credit_card,INR,setl_006806,false,,
pay_000734,ord_000735,62943.00,566.49,101.97,62274.54,2026-07-08T08:54:00+05:30,debit_card,INR,setl_000736,false,,
pay_004204,ord_004205,39125.00,743.38,133.81,38247.81,2026-07-14T17:41:00+05:30,netbanking,INR,setl_004208,false,,
pay_003597,ord_003598,36375.00,0.00,0.00,36375.00,2026-07-07T10:52:00+05:30,upi,INR,setl_003603,false,,
pay_004520,ord_004521,8310.00,0.00,0.00,8310.00,2026-07-24T17:56:00+05:30,upi,INR,setl_004524,false,,
pay_002360,ord_002361,7871.00,157.42,28.34,7685.24,2026-07-22T21:03:00+05:30,wallet,INR,setl_002364,false,,
pay_003046,ord_003047,1913.00,38.26,6.89,1867.85,2026-07-24T13:45:00+05:30,credit_card,INR,setl_003048,false,,
pay_007565,ord_007566,99005.00,0.00,0.00,99005.00,2026-07-13T18:29:00+05:30,upi,INR,setl_007567,false,,
pay_001390,ord_001391,86727.00,2168.18,390.27,84168.55,2026-07-13T14:58:00+05:30,amex,INR,setl_001396,false,,
pay_003695,ord_003696,304.00,0.00,0.00,304.00,2026-07-23T07:12:00+05:30,upi,INR,setl_003697,false,,
pay_000644,ord_000645,113.00,2.26,0.41,110.33,2026-07-17T15:31:00+05:30,wallet,INR,setl_000646,false,,
pay_007202,ord_007203,51565.00,979.74,176.35,50408.91,2026-07-07T18:35:00+05:30,netbanking,INR,setl_007204,false,,
pay_007861,ord_007862,8824.00,220.60,39.71,8563.69,2026-07-24T15:12:00+05:30,emi,INR,setl_007863,false,,
pay_004768,ord_004769,83589.00,0.00,0.00,83589.00,2026-07-06T09:06:00+05:30,upi,INR,setl_004775,false,,
pay_005651,ord_005652,384576.00,0.00,0.00,384576.00,2026-07-24T17:58:00+05:30,upi,INR,setl_005653,false,,
pay_005882,ord_005883,148997.00,1340.97,241.37,147414.66,2026-07-02T16:00:00+05:30,debit_card,INR,setl_005886,false,,
pay_000501,ord_000502,898.00,17.96,3.23,876.81,2026-07-14T08:44:00+05:30,wallet,INR,setl_000503,false,,
pay_003304,ord_003305,6225.00,0.00,0.00,6225.00,2026-07-27T20:30:00+05:30,upi,INR,setl_003311,false,,
pay_007167,ord_007168,315.00,0.00,0.00,315.00,2026-07-06T13:37:00+05:30,upi,INR,setl_007173,false,,
pay_005840,ord_005841,905.00,18.10,3.26,883.64,2026-07-29T20:52:00+05:30,credit_card,INR,setl_005844,false,,
pay_006308,ord_006309,9599.00,191.98,34.56,9372.46,2026-07-09T14:12:00+05:30,credit_card,INR,setl_006310,false,,
pay_001865,ord_001866,117881.31,2357.63,424.37,115099.31,2026-07-13T14:43:00+05:30,credit_card,INR,setl_001869,false,,
pay_000528,ord_000529,140837.00,2816.74,507.01,137513.25,2026-07-01T15:11:00+05:30,credit_card,INR,setl_000532,false,,
pay_001258,ord_001259,55379.00,1107.58,199.36,54072.06,2026-07-13T14:18:00+05:30,credit_card,INR,setl_001260,false,,
pay_002077,ord_002078,30210.00,0.00,0.00,30210.00,2026-07-08T14:33:00+05:30,upi,INR,setl_002079,false,,
pay_004781,ord_004782,330.00,0.00,0.00,330.00,2026-07-24T09:10:00+05:30,upi,INR,setl_004783,false,,
pay_000221,ord_000222,2656.00,23.90,4.30,2627.80,2026-07-04T22:27:00+05:30,debit_card,INR,setl_000223,false,,
pay_005060,ord_005061,354430.00,7088.60,1275.95,346065.45,2026-07-20T10:28:00+05:30,wallet,INR,setl_005065,false,,
pay_007492,ord_007493,4087.00,81.74,14.71,3990.55,2026-07-14T17:10:00+05:30,credit_card,INR,setl_007494,false,,
pay_007093,ord_007094,9798.00,0.00,0.00,9798.00,2026-07-24T09:16:00+05:30,upi,INR,setl_007096,false,,
pay_001410,ord_001411,3227.00,61.31,11.04,3154.65,2026-07-01T07:14:00+05:30,netbanking,INR,setl_001414,false,,
pay_006429,ord_006430,893854.00,0.00,0.00,893854.00,2026-07-23T07:33:00+05:30,upi,INR,setl_006432,false,,
pay_001689,ord_001690,62854.99,0.00,0.00,62854.99,2026-07-14T14:54:00+05:30,upi,INR,setl_001691,false,,
pay_006304,ord_006305,746.00,14.92,2.69,728.39,2026-07-09T17:49:00+05:30,credit_card,INR,setl_006310,false,,
pay_002261,ord_002262,635086.00,0.00,0.00,635086.00,2026-07-07T10:19:00+05:30,rupay_debit,INR,setl_002265,false,,
pay_005396,ord_005397,99200.00,0.00,0.00,99200.00,2026-07-20T20:36:00+05:30,upi,INR,setl_005400,false,,
pay_007396,ord_007397,972.00,19.44,3.50,949.06,2026-07-31T08:08:00+05:30,credit_card,INR,setl_007400,false,,
pay_007375,ord_007376,459.00,8.72,1.57,448.71,2026-07-02T10:32:00+05:30,netbanking,INR,setl_007377,false,,
pay_006403,ord_006404,9325.00,83.93,15.11,9225.96,2026-07-29T13:43:00+05:30,debit_card,INR,setl_006405,false,,
pay_001199,ord_001200,586.00,11.13,2.00,572.87,2026-07-03T09:54:00+05:30,netbanking,INR,setl_001201,false,,
pay_006841,ord_006842,107.00,2.03,0.37,104.60,2026-07-27T13:33:00+05:30,netbanking,INR,setl_006843,false,,
pay_001480,ord_001481,63854.00,0.00,0.00,63854.00,2026-07-28T13:44:00+05:30,upi,INR,setl_001482,false,,
pay_001053,ord_001054,637.00,0.00,0.00,637.00,2026-07-10T22:21:00+05:30,upi,INR,setl_001057,false,,
pay_003515,ord_003516,576.00,11.52,2.07,562.41,2026-07-22T13:07:00+05:30,credit_card,INR,setl_003517,false,,
pay_003842,ord_003843,6928.00,131.63,23.69,6772.68,2026-07-22T11:51:00+05:30,netbanking,INR,setl_003846,false,,
pay_001064,ord_001065,242.00,0.00,0.00,242.00,2026-07-10T21:14:00+05:30,upi,INR,setl_001066,false,,
pay_007721,ord_007722,2776.00,0.00,0.00,2776.00,2026-07-30T23:45:00Z,upi,INR,setl_007723,false,,
pay_005769,ord_005770,8866.00,0.00,0.00,8866.00,2026-07-05T20:20:00+05:30,upi,INR,setl_005773,false,,
pay_001143,ord_001144,83408.00,0.00,0.00,83408.00,2026-07-20T14:14:00+05:30,upi,INR,setl_001145,false,,
pay_005377,ord_005378,8051.00,161.02,28.98,7861.00,2026-07-20T08:52:00+05:30,credit_card,INR,setl_005383,false,,
pay_004785,ord_004786,69900.00,0.00,0.00,69900.00,2026-07-24T13:18:00+05:30,upi,INR,setl_004787,false,,
pay_002715,ord_002716,162.00,0.00,0.00,162.00,2026-07-25T09:17:00+05:30,upi,INR,setl_002717,false,,
pay_006280,ord_006281,488.00,9.27,1.67,477.06,2026-07-01T07:43:00+05:30,netbanking,INR,setl_006282,false,,
pay_007790,ord_007791,9757.00,243.93,43.91,9469.16,2026-07-08T14:11:00+05:30,emi,INR,setl_007796,false,,
pay_005814,ord_005815,498880.00,0.00,0.00,498880.00,2026-07-13T14:42:00+05:30,upi,INR,setl_005818,false,,
pay_006322,ord_006323,2948.00,58.96,10.61,2878.43,2026-07-30T12:25:00+05:30,credit_card,INR,setl_006324,false,,
pay_005759,ord_005760,82137.61,0.00,0.00,82137.61,2026-07-15T09:21:00+05:30,upi,INR,setl_005761,false,,
pay_006958,ord_006959,367.00,7.34,1.32,358.34,2026-07-31T08:53:00+05:30,wallet,INR,setl_006960,false,,
pay_006002,ord_006003,2568.00,48.79,8.78,2510.43,2026-07-13T19:16:00+05:30,netbanking,INR,setl_006004,false,,
pay_006527,ord_006528,943.00,18.86,3.39,920.75,2026-07-20T11:38:00+05:30,credit_card,INR,setl_006529,false,,
pay_001762,ord_001763,1931.00,36.69,6.60,1887.71,2026-07-15T17:33:00+05:30,netbanking,INR,setl_001768,false,,
pay_003969,ord_003970,4089.00,0.00,0.00,4089.00,2026-07-26T15:07:00+05:30,upi,INR,setl_003973,false,,
pay_006106,ord_006107,7733.00,0.00,0.00,7733.00,2026-07-07T09:28:00+05:30,upi,INR,setl_006108,false,,
pay_001867,ord_001868,114912.84,2298.26,413.69,112200.89,2026-07-13T13:07:00+05:30,wallet,INR,setl_001869,false,,
pay_003752,ord_003753,622.00,2.49,0.45,619.06,2026-07-03T17:51:00+05:30,debit_card,INR,setl_003754,false,,
pay_000781,ord_000782,91569.00,0.00,0.00,91569.00,2026-07-14T21:31:00+05:30,upi,INR,setl_000783,false,,
pay_001325,ord_001326,7159.00,0.00,0.00,7159.00,2026-07-23T12:23:00+05:30,upi,INR,setl_001332,false,,
pay_001176,ord_001177,4763.00,0.00,0.00,4763.00,2026-07-04T18:37:00+05:30,upi,INR,setl_001178,false,,
pay_006729,ord_006730,750.00,0.00,0.00,750.00,2026-07-19T14:10:00+05:30,upi,INR,setl_006731,false,,
pay_000145,ord_000146,1724.00,32.76,5.90,1685.34,2026-07-09T22:41:00+05:30,netbanking,INR,setl_000147,false,,
pay_005032,ord_005033,57022.00,1083.42,195.02,55743.56,2026-07-13T07:00:00+05:30,netbanking,INR,setl_005034,false,,
pay_002986,ord_002987,638.00,0.00,0.00,638.00,2026-07-02T15:17:00+05:30,upi,INR,setl_002988,false,,
pay_003896,ord_003897,7159.00,0.00,0.00,7159.00,2026-07-17T08:57:00+05:30,upi,INR,setl_003900,false,,
pay_000793,ord_000794,6652.00,0.00,0.00,6652.00,2026-07-10T09:01:00+05:30,upi,INR,setl_000795,false,,
pay_001730,ord_001731,655.00,12.45,2.24,640.31,2026-07-09T14:24:00+05:30,netbanking,INR,setl_001732,false,,
pay_000230,ord_000231,836.00,0.00,0.00,836.00,2026-07-04T11:53:00+05:30,upi,INR,setl_000232,false,,
pay_006653,ord_006654,76641.78,0.00,0.00,76641.78,2026-07-02T20:45:00+05:30,upi,INR,setl_006657,false,,
pay_006990,ord_006991,5346.00,0.00,0.00,5346.00,2026-07-15T11:07:00+05:30,upi,INR,setl_006992,false,,
pay_003004,ord_003005,3425.00,0.00,0.00,3425.00,2026-07-22T15:21:00+05:30,upi,INR,setl_003006,false,,
pay_001182,ord_001183,5138.00,97.62,17.57,5022.81,2026-07-09T07:07:00+05:30,netbanking,INR,setl_001186,false,,
pay_000043,ord_000044,7939.00,150.84,27.15,7761.01,2026-07-27T11:33:00+05:30,netbanking,INR,setl_000045,false,,
pay_003835,ord_003836,7487.00,0.00,0.00,7487.00,2026-07-17T12:35:00+05:30,upi,INR,setl_003837,false,,
pay_006718,ord_006719,4926.00,0.00,0.00,4926.00,2026-07-19T22:13:00+05:30,upi,INR,setl_006720,false,,
pay_002430,ord_002431,709.00,13.47,2.42,693.11,2026-07-27T09:29:00+05:30,netbanking,INR,setl_002432,false,,
pay_002451,ord_002452,4045.00,80.90,14.56,3949.54,2026-07-06T08:32:00+05:30,credit_card,INR,setl_002453,false,,
pay_005598,ord_005599,1992.00,7.97,1.43,1982.60,2026-07-03T19:24:00+05:30,debit_card,INR,setl_005600,false,,
pay_003367,ord_003368,47287.00,0.00,0.00,47287.00,2026-07-15T19:04:00+05:30,rupay_debit,INR,setl_003371,false,,
pay_005445,ord_005446,258438.46,0.00,0.00,258438.46,2026-07-24T11:52:00+05:30,upi,INR,setl_005447,false,,
pay_005671,ord_005672,3955.00,35.60,6.41,3912.99,2026-07-13T21:21:00+05:30,debit_card,INR,setl_005673,false,,
pay_005366,ord_005367,384973.00,0.00,0.00,384973.00,2026-07-25T13:51:00+05:30,upi,INR,setl_005370,false,,
pay_006462,ord_006463,47206.46,0.00,0.00,47206.46,2026-07-25T10:53:00+05:30,upi,INR,setl_006464,false,,
pay_001018,ord_001019,9413.00,0.00,0.00,9413.00,2026-07-22T13:12:00+05:30,upi,INR,setl_001020,false,,
pay_006804,ord_006805,764.00,0.00,0.00,764.00,2026-07-30T14:41:00+05:30,rupay_debit,INR,setl_006806,false,,
pay_006379,ord_006380,9912.00,89.21,16.06,9806.73,2026-07-09T22:09:00+05:30,debit_card,INR,setl_006381,false,,
pay_005645,ord_005646,728.00,21.84,3.93,702.23,2026-07-29T09:41:00+05:30,international,INR,setl_005647,true,USD,84.6358
pay_007686,ord_007687,148285.58,1334.57,240.22,146710.79,2026-07-07T21:08:00+05:30,debit_card,INR,setl_007688,false,,
pay_002998,ord_002999,36009.00,324.08,58.33,35626.59,2026-07-16T20:16:00+05:30,debit_card,INR,setl_003000,false,,
pay_003014,ord_003015,753.00,3.01,0.54,749.45,2026-07-22T20:37:00+05:30,debit_card,INR,setl_003016,false,,
pay_000152,ord_000153,168.00,0.67,0.12,167.21,2026-07-20T10:49:00+05:30,debit_card,INR,setl_000154,false,,
pay_003510,ord_003511,407.00,10.18,1.83,394.99,2026-07-22T08:43:00+05:30,emi,INR,setl_003512,false,,
pay_003827,ord_003828,59865.00,0.00,0.00,59865.00,2026-07-14T18:07:00+05:30,upi,INR,setl_003829,false,,
pay_006886,ord_006887,190979.79,0.00,0.00,190979.79,2026-07-22T19:06:00+05:30,upi,INR,setl_006890,false,,
pay_003360,ord_003361,399.00,0.00,0.00,399.00,2026-07-15T13:40:00+05:30,upi,INR,setl_003364,false,,
pay_002664,ord_002665,27256.00,545.12,98.12,26612.76,2026-07-17T07:46:00+05:30,credit_card,INR,setl_002668,false,,
pay_004377,ord_004378,51042.00,0.00,0.00,51042.00,2026-07-03T12:28:00+05:30,upi,INR,setl_004383,false,,
pay_000835,ord_000836,3538.00,0.00,0.00,3538.00,2026-07-14T08:18:00+05:30,upi,INR,setl_000837,false,,
pay_003503,ord_003504,4120.00,0.00,0.00,4120.00,2026-07-22T22:52:00+05:30,upi,INR,setl_003505,false,,
pay_003039,ord_003040,203.00,4.06,0.73,198.21,2026-07-24T09:39:00+05:30,credit_card,INR,setl_003041,false,,
pay_005317,ord_005318,2873.00,0.00,0.00,2873.00,2026-07-27T22:48:00+05:30,upi,INR,setl_005321,false,,
pay_000676,ord_000677,868.00,0.00,0.00,868.00,2026-07-29T11:56:00+05:30,upi,INR,setl_000678,false,,
pay_003344,ord_003345,84442.00,759.98,136.80,83545.22,2026-07-01T20:05:00+05:30,debit_card,INR,setl_003349,false,,
pay_003691,ord_003692,2496.00,49.92,8.99,2437.09,2026-07-23T19:26:00+05:30,credit_card,INR,setl_003697,false,,
pay_003369,ord_003370,32515.00,650.30,117.05,31747.65,2026-07-15T17:54:00+05:30,wallet,INR,setl_003371,false,,
pay_002272,ord_002273,850.00,3.40,0.61,845.99,2026-07-07T13:07:00+05:30,debit_card,INR,setl_002274,false,,
pay_006972,ord_006973,2124.00,0.00,0.00,2124.00,2026-07-06T22:09:00+05:30,upi,INR,setl_006974,false,,
pay_001133,ord_001134,8621.00,0.00,0.00,8621.00,2026-07-20T17:39:00+05:30,upi,INR,setl_001135,false,,
pay_002538,ord_002539,58862.00,529.76,95.36,58236.88,2026-07-02T09:43:00+05:30,debit_card,INR,setl_002544,false,,
pay_003131,ord_003132,75735.50,0.00,0.00,75735.50,2026-07-20T08:44:00+05:30,upi,INR,setl_003133,false,,
